"","chr","start","end","meth.diff","strand","pvalue","qvalue","exon-start","exon-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"10149","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",7e-40,"titin-like",NA,NA,NA,NA
"10150","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",2e-38,"titin-like",NA,NA,NA,NA
"10151","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",6e-43,"titin-like",NA,NA,NA,NA
"10152","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",8e-36,"titin-like",NA,NA,NA,NA
"10153","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",3e-37,"titin-like",NA,NA,NA,NA
"10154","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",1e-24,"titin-like",NA,NA,NA,NA
"10155","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",6e-08,"titin-like",NA,NA,NA,NA
"10156","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",0.03,"titin-like",NA,NA,NA,NA
"10157","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",3e-04,"titin-like",NA,NA,NA,NA
"10158","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",0.045,"titin-like",NA,NA,NA,NA
"10159","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",0.002,"titin-like",NA,NA,NA,NA
"10160","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",2e-05,"titin-like",NA,NA,NA,NA
"10161","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",2.4,"titin-like",NA,NA,NA,NA
"10162","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",0.66,"titin-like",NA,NA,NA,NA
"10163","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",0.018,"titin-like",NA,NA,NA,NA
"10164","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",4e-04,"titin-like",NA,NA,NA,NA
"10165","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",2e-37,"titin-like",NA,NA,NA,NA
"10166","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",1e-17,"titin-like",NA,NA,NA,NA
"10167","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",8.2,"titin-like",NA,NA,NA,NA
"10168","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",0.044,"titin-like",NA,NA,NA,NA
"10169","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",0.047,"titin-like",NA,NA,NA,NA
"10170","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",0.005,"titin-like",NA,NA,NA,NA
"10171","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",8e-25,"titin-like",NA,NA,NA,NA
"10172","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",3e-04,"titin-like",NA,NA,NA,NA
"10173","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",5e-06,"titin-like",NA,NA,NA,NA
"10174","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",7e-06,"titin-like",NA,NA,NA,NA
"10175","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",8.3,"titin-like",NA,NA,NA,NA
"10176","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",5.4,"titin-like",NA,NA,NA,NA
"10177","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",0.013,"titin-like",NA,NA,NA,NA
"10178","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",2e-16,"titin-like",NA,NA,NA,NA
"10179","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",0.44,"titin-like",NA,NA,NA,NA
"10180","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",6e-06,"titin-like",NA,NA,NA,NA
"10181","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25319123,25356403,"XM_022469621.1","Q8WZ42","TITIN_HUMAN",7e-38,"titin-like",NA,NA,NA,NA
"10182","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25319123,25356403,"XM_022469621.1","Q8WZ42","TITIN_HUMAN",4e-12,"titin-like",NA,NA,NA,NA
"10183","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469624.1","A2ASS6","TITIN_MOUSE",5e-30,"titin-like",NA,NA,NA,NA
"10184","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",8e-42,"titin-like",NA,NA,NA,NA
"10185","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",7e-04,"titin-like",NA,NA,NA,NA
"10186","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",0.071,"titin-like",NA,NA,NA,NA
"10187","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",6e-04,"titin-like",NA,NA,NA,NA
"10188","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",0.049,"titin-like",NA,NA,NA,NA
"10189","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",2e-42,"titin-like",NA,NA,NA,NA
"10190","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",0.011,"titin-like",NA,NA,NA,NA
"10191","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",0.38,"titin-like",NA,NA,NA,NA
"10192","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",0.22,"titin-like",NA,NA,NA,NA
"10193","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",0.39,"titin-like",NA,NA,NA,NA
"10194","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",2e-18,"titin-like",NA,NA,NA,NA
"10195","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",5e-21,"titin-like",NA,NA,NA,NA
"10196","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",0.55,"titin-like",NA,NA,NA,NA
"10197","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",5e-04,"titin-like",NA,NA,NA,NA
"10198","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",2e-42,"titin-like",NA,NA,NA,NA
"10199","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",8e-07,"titin-like",NA,NA,NA,NA
"10200","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",1e-20,"titin-like",NA,NA,NA,NA
"10201","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",3e-20,"titin-like",NA,NA,NA,NA
"10202","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469626.1","A2ASS6","TITIN_MOUSE",0.085,"titin-like",NA,NA,NA,NA
"10203","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",0.006,"titin-like",NA,NA,NA,NA
"10204","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469624.1","A2ASS6","TITIN_MOUSE",2.7,"titin-like",NA,NA,NA,NA
"10205","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",1.9,"titin-like",NA,NA,NA,NA
"10206","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",3e-10,"titin-like",NA,NA,NA,NA
"10207","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",0.007,"titin-like",NA,NA,NA,NA
"10208","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",8e-17,"titin-like",NA,NA,NA,NA
"10209","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",4e-18,"titin-like",NA,NA,NA,NA
"10210","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",2e-44,"titin-like",NA,NA,NA,NA
"10211","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",0.14,"titin-like",NA,NA,NA,NA
"10212","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",6e-32,"titin-like",NA,NA,NA,NA
"10213","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",1e-18,"titin-like",NA,NA,NA,NA
"10214","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",0.022,"titin-like",NA,NA,NA,NA
"10215","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469624.1","A2ASS6","TITIN_MOUSE",3e-08,"titin-like",NA,NA,NA,NA
"10216","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469624.1","A2ASS6","TITIN_MOUSE",8e-15,"titin-like",NA,NA,NA,NA
"10217","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",2e-16,"titin-like",NA,NA,NA,NA
"10218","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469624.1","A2ASS6","TITIN_MOUSE",4e-25,"titin-like",NA,NA,NA,NA
"10219","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",0.049,"titin-like",NA,NA,NA,NA
"10220","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",7.3,"titin-like",NA,NA,NA,NA
"10221","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",0.096,"titin-like",NA,NA,NA,NA
"10222","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469622.1","A2ASS6","TITIN_MOUSE",2e-09,"titin-like",NA,NA,NA,NA
"10223","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",0.37,"titin-like",NA,NA,NA,NA
"10224","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469624.1","A2ASS6","TITIN_MOUSE",1.8,"titin-like",NA,NA,NA,NA
"10225","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",8.7,"titin-like",NA,NA,NA,NA
"10226","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469624.1","A2ASS6","TITIN_MOUSE",3e-39,"titin-like",NA,NA,NA,NA
"10227","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469624.1","A2ASS6","TITIN_MOUSE",5e-08,"titin-like",NA,NA,NA,NA
"10228","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",0.029,"titin-like",NA,NA,NA,NA
"10229","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",6,"titin-like",NA,NA,NA,NA
"10230","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469625.1","A2ASS6","TITIN_MOUSE",5e-18,"titin-like",NA,NA,NA,NA
"10231","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316090,25379174,"XM_022469624.1","A2ASS6","TITIN_MOUSE",0.013,"titin-like",NA,NA,NA,NA
"10232","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",0.005,"titin-like",NA,NA,NA,NA
"10233","NC_035782.1",25351682,25351682,52.7054985278905,"+",2.4597664469958e-30,6.99758409014835e-28,25351409,25351711,25316090,25379174,"111125634",25316092,25361583,"XM_022469627.1","A2ASS6","TITIN_MOUSE",5e-07,"titin-like",NA,NA,NA,NA
