"","chr","start","end","meth.diff","strand","pvalue","qvalue","exon-start","exon-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"4818","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",5e-111,"hemicentin-1-like",NA,NA,NA,NA
"4825","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",3e-55,"hemicentin-1-like",NA,NA,NA,NA
"4833","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469004.1","A2ASS6","TITIN_MOUSE",8e-91,"hemicentin-1-like",NA,NA,NA,NA
"4837","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022468997.1","A2ASS6","TITIN_MOUSE",3e-11,"hemicentin-1-like",NA,NA,NA,NA
"4838","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",7e-11,"hemicentin-1-like",NA,NA,NA,NA
"4842","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",7e-25,"hemicentin-1-like",NA,NA,NA,NA
"4844","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",4e-32,"hemicentin-1-like",NA,NA,NA,NA
"4845","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469004.1","A2ASS6","TITIN_MOUSE",8e-51,"hemicentin-1-like",NA,NA,NA,NA
"4850","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022468997.1","A2ASS6","TITIN_MOUSE",6e-88,"hemicentin-1-like",NA,NA,NA,NA
"4856","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469024.1","Q8WZ42","TITIN_HUMAN",2e-66,"hemicentin-1-like",NA,NA,NA,NA
"4859","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469030.1","A2ASS6","TITIN_MOUSE",2e-28,"hemicentin-1-like",NA,NA,NA,NA
"4861","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022468997.1","A2ASS6","TITIN_MOUSE",4e-89,"hemicentin-1-like",NA,NA,NA,NA
"4862","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468986.1","A2ASS6","TITIN_MOUSE",3e-61,"hemicentin-1-like",NA,NA,NA,NA
"4867","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",2e-34,"hemicentin-1-like",NA,NA,NA,NA
"4869","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",2e-28,"hemicentin-1-like",NA,NA,NA,NA
"4870","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",1e-21,"hemicentin-1-like",NA,NA,NA,NA
"4883","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469028.1","A2ASS6","TITIN_MOUSE",3e-80,"hemicentin-1-like",NA,NA,NA,NA
"4890","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469027.1","A2ASS6","TITIN_MOUSE",7e-51,"hemicentin-1-like",NA,NA,NA,NA
"4891","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",1e-51,"hemicentin-1-like",NA,NA,NA,NA
"4901","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469010.1","A2ASS6","TITIN_MOUSE",3e-34,"hemicentin-1-like",NA,NA,NA,NA
"4905","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469027.1","A2ASS6","TITIN_MOUSE",1e-34,"hemicentin-1-like",NA,NA,NA,NA
"4907","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",9e-35,"hemicentin-1-like",NA,NA,NA,NA
"4909","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022469009.1","A2ASS6","TITIN_MOUSE",5e-64,"hemicentin-1-like",NA,NA,NA,NA
"4920","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469004.1","A2ASS6","TITIN_MOUSE",2e-69,"hemicentin-1-like",NA,NA,NA,NA
"4924","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184003,"XM_022468997.1","A2ASS6","TITIN_MOUSE",3e-34,"hemicentin-1-like",NA,NA,NA,NA
"4925","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469020.1","Q8WZ42","TITIN_HUMAN",1e-15,"hemicentin-1-like",NA,NA,NA,NA
"4930","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469017.1","Q8WZ42","TITIN_HUMAN",7e-40,"hemicentin-1-like",NA,NA,NA,NA
"4932","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469027.1","A2ASS6","TITIN_MOUSE",4e-25,"hemicentin-1-like",NA,NA,NA,NA
"4933","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",9e-88,"hemicentin-1-like",NA,NA,NA,NA
"4936","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469004.1","A2ASS6","TITIN_MOUSE",1e-114,"hemicentin-1-like",NA,NA,NA,NA
"4943","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1e-93,"hemicentin-1-like",NA,NA,NA,NA
"4944","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1e-51,"hemicentin-1-like",NA,NA,NA,NA
"4947","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184001,"XM_022469027.1","A2ASS6","TITIN_MOUSE",1e-20,"hemicentin-1-like",NA,NA,NA,NA
"4953","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",6e-49,"hemicentin-1-like",NA,NA,NA,NA
"4957","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022468994.1","A2ASS6","TITIN_MOUSE",5e-34,"hemicentin-1-like",NA,NA,NA,NA
"4962","NC_035782.1",15147633,15147633,-68.4925767851064,"+",5.90077749005831e-46,6.94428000069417e-43,15147411,15147713,15129491,15184149,"111125330",15129491,15184002,"XM_022469024.1","Q8WZ42","TITIN_HUMAN",5e-40,"hemicentin-1-like",NA,NA,NA,NA
"4969","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468995.1","A2ASS6","TITIN_MOUSE",6e-89,"hemicentin-1-like",NA,NA,NA,NA
"4970","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468995.1","A2ASS6","TITIN_MOUSE",5e-34,"hemicentin-1-like",NA,NA,NA,NA
"4971","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15182521,"XM_022468988.1","A2ASS6","TITIN_MOUSE",9e-49,"hemicentin-1-like",NA,NA,NA,NA
"4977","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468995.1","A2ASS6","TITIN_MOUSE",3e-55,"hemicentin-1-like",NA,NA,NA,NA
"4981","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469011.1","A2ASS6","TITIN_MOUSE",9e-31,"hemicentin-1-like",NA,NA,NA,NA
"4988","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184149,"XM_022468989.1","A2ASS6","TITIN_MOUSE",6e-89,"hemicentin-1-like",NA,NA,NA,NA
"4992","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184149,"XM_022468989.1","A2ASS6","TITIN_MOUSE",1e-51,"hemicentin-1-like",NA,NA,NA,NA
"4994","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469014.1","A2ASS6","TITIN_MOUSE",1e-28,"hemicentin-1-like",NA,NA,NA,NA
"4995","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468995.1","A2ASS6","TITIN_MOUSE",1e-63,"hemicentin-1-like",NA,NA,NA,NA
"4998","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184149,"XM_022468989.1","A2ASS6","TITIN_MOUSE",2e-69,"hemicentin-1-like",NA,NA,NA,NA
"5004","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184149,"XM_022468989.1","A2ASS6","TITIN_MOUSE",3e-61,"hemicentin-1-like",NA,NA,NA,NA
"5007","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15182521,"XM_022468988.1","A2ASS6","TITIN_MOUSE",2e-38,"hemicentin-1-like",NA,NA,NA,NA
"5009","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469011.1","A2ASS6","TITIN_MOUSE",1e-11,"hemicentin-1-like",NA,NA,NA,NA
"5016","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468995.1","A2ASS6","TITIN_MOUSE",8e-51,"hemicentin-1-like",NA,NA,NA,NA
"5018","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184149,"XM_022468989.1","A2ASS6","TITIN_MOUSE",8e-49,"hemicentin-1-like",NA,NA,NA,NA
"5021","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15182521,"XM_022468988.1","A2ASS6","TITIN_MOUSE",9e-88,"hemicentin-1-like",NA,NA,NA,NA
"5027","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",9e-52,"hemicentin-1-like",NA,NA,NA,NA
"5038","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469011.1","A2ASS6","TITIN_MOUSE",3e-11,"hemicentin-1-like",NA,NA,NA,NA
"5041","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469011.1","A2ASS6","TITIN_MOUSE",1e-24,"hemicentin-1-like",NA,NA,NA,NA
"5047","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469010.1","A2ASS6","TITIN_MOUSE",3e-34,"hemicentin-1-like",NA,NA,NA,NA
"5054","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",6e-49,"hemicentin-1-like",NA,NA,NA,NA
"5062","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184149,"XM_022468989.1","A2ASS6","TITIN_MOUSE",1e-93,"hemicentin-1-like",NA,NA,NA,NA
"5074","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468995.1","A2ASS6","TITIN_MOUSE",2e-69,"hemicentin-1-like",NA,NA,NA,NA
"5075","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469014.1","A2ASS6","TITIN_MOUSE",8e-40,"hemicentin-1-like",NA,NA,NA,NA
"5078","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184149,"XM_022468989.1","A2ASS6","TITIN_MOUSE",8e-40,"hemicentin-1-like",NA,NA,NA,NA
"5080","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",3e-11,"hemicentin-1-like",NA,NA,NA,NA
"5083","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468995.1","A2ASS6","TITIN_MOUSE",8e-40,"hemicentin-1-like",NA,NA,NA,NA
"5085","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15182521,"XM_022468988.1","A2ASS6","TITIN_MOUSE",1e-24,"hemicentin-1-like",NA,NA,NA,NA
"5086","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469016.1","A2ASS6","TITIN_MOUSE",2e-25,"hemicentin-1-like",NA,NA,NA,NA
"5087","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469029.1","D3YXG0","HMCN1_MOUSE",3e-61,"hemicentin-1-like",NA,NA,NA,NA
"5088","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",2e-61,"hemicentin-1-like",NA,NA,NA,NA
"5090","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",1e-38,"hemicentin-1-like",NA,NA,NA,NA
"5096","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468995.1","A2ASS6","TITIN_MOUSE",3e-61,"hemicentin-1-like",NA,NA,NA,NA
"5104","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468998.1","A2ASS6","TITIN_MOUSE",2e-52,"hemicentin-1-like",NA,NA,NA,NA
"5105","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469011.1","A2ASS6","TITIN_MOUSE",9e-49,"hemicentin-1-like",NA,NA,NA,NA
"5106","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469011.1","A2ASS6","TITIN_MOUSE",1e-93,"hemicentin-1-like",NA,NA,NA,NA
"5114","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",2e-52,"hemicentin-1-like",NA,NA,NA,NA
"5118","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469029.1","D3YXG0","HMCN1_MOUSE",9e-54,"hemicentin-1-like",NA,NA,NA,NA
"5136","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022468997.1","A2ASS6","TITIN_MOUSE",2e-61,"hemicentin-1-like",NA,NA,NA,NA
"5140","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15182521,"XM_022468988.1","A2ASS6","TITIN_MOUSE",1e-11,"hemicentin-1-like",NA,NA,NA,NA
"5144","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469011.1","A2ASS6","TITIN_MOUSE",8e-49,"hemicentin-1-like",NA,NA,NA,NA
"5145","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469013.1","A2ASS6","TITIN_MOUSE",7e-94,"hemicentin-1-like",NA,NA,NA,NA
"5150","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468995.1","A2ASS6","TITIN_MOUSE",9e-31,"hemicentin-1-like",NA,NA,NA,NA
"5151","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469016.1","A2ASS6","TITIN_MOUSE",9e-21,"hemicentin-1-like",NA,NA,NA,NA
"5155","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469008.1","A2ASS6","TITIN_MOUSE",2e-55,"hemicentin-1-like",NA,NA,NA,NA
"5157","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469029.1","D3YXG0","HMCN1_MOUSE",2e-12,"hemicentin-1-like",NA,NA,NA,NA
"5158","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184149,"XM_022468989.1","A2ASS6","TITIN_MOUSE",8e-51,"hemicentin-1-like",NA,NA,NA,NA
"5163","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469029.1","D3YXG0","HMCN1_MOUSE",8e-24,"hemicentin-1-like",NA,NA,NA,NA
